,groundtruth,return,actions
3077,"(-8, 24, -1, 4, 24, 1, 8, 24, 1)",69.0,"[1, 4, 7, 9]"
3078,"(4, -48, -1, 8, -24, -2, -8, -24, -2)",2.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3079,"(-4, 24, 2, -8, 48, 2, -8, 48, 2)",117.0,"[1, 4, 7, 9]"
3080,"(8, -48, 2, -4, -48, 1, 8, -24, 1)",9.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3081,"(-8, 48, 2, -4, 48, -1, -8, 24, 1)",117.0,"[1, 4, 7, 9]"
3082,"(-8, 24, -1, 4, 24, -2, 4, 24, 1)",69.0,"[1, 4, 7, 9]"
3083,"(-4, -24, 2, -8, -48, 2, -8, -24, -1)",-5.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3084,"(-4, -24, -2, 8, -48, 2, -8, 48, -2)",47.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3085,"(8, 24, -2, 8, 24, 2, -8, 24, 2)",69.0,"[1, 4, 7, 9]"
3086,"(8, -24, -2, 8, 24, -2, -8, -24, 2)",26.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3087,"(4, 24, 1, -4, -24, 2, 8, 48, 1)",67.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3088,"(-8, -48, -2, -8, 48, -1, 4, 24, -2)",63.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3089,"(-8, 24, -1, -4, -24, 1, 4, -48, -2)",21.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3090,"(4, -24, -2, 4, 24, -1, 8, 24, -1)",45.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3091,"(-8, 24, 1, -4, -24, -1, 4, -24, -1)",19.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3092,"(4, -48, 1, -8, -48, 2, 4, -24, 1)",2.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3093,"(-8, -48, -2, -8, 24, -1, 4, -48, -1)",18.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3094,"(4, -48, -2, 8, 24, -2, -4, 24, 1)",45.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3095,"(8, -24, -2, -8, -48, 1, 8, 24, -1)",26.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3096,"(4, -24, 1, -8, 48, 1, 8, -48, -2)",52.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3097,"(-8, -24, 1, -8, -24, 2, -4, -48, 2)",-3.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3098,"(4, 48, -1, 4, 24, -2, -8, -24, -1)",67.0,"[1, 4, 7, 6, 9]"
3099,"(8, -24, 2, 8, 48, -1, 8, -24, 2)",56.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3100,"(-4, -48, -2, -8, -24, 1, -8, -24, 1)",-8.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3101,"(8, -24, 1, 8, 24, 2, 4, 24, -2)",49.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3102,"(4, -24, -2, 8, 48, -2, 4, 48, -2)",93.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3103,"(-8, -48, -2, -8, -48, -1, -4, -24, 1)",-10.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3104,"(8, -48, 1, 4, -24, 1, 8, -48, 2)",12.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3105,"(4, 24, -1, 8, 48, -2, -4, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
3106,"(-4, 48, 2, 8, -48, -2, -4, -24, -2)",46.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3107,"(4, -48, -2, -4, -48, -1, -8, 24, -2)",20.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3108,"(8, 24, -2, -4, 24, -2, -8, 24, 2)",69.0,"[1, 4, 7, 9]"
3109,"(8, 24, 1, 8, -48, -2, 8, -24, -1)",32.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3110,"(4, -24, -1, -4, 24, 2, -8, -48, -2)",18.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3111,"(-8, 48, -1, -8, 24, 1, -4, 48, 1)",117.0,"[1, 4, 7, 9]"
3112,"(-4, -48, 1, -8, 24, 2, 4, -24, 1)",21.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3113,"(-4, 24, -1, -4, -24, 2, -4, -48, 2)",20.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3114,"(-4, 24, -2, 4, 48, 2, -4, -48, -1)",67.0,"[1, 4, 7, 6, 9]"
3115,"(4, -48, -2, -8, 24, 1, -8, 48, 2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3116,"(8, 48, 2, 8, 48, 2, -4, -24, 1)",93.0,"[1, 4, 7, 6, 9]"
3117,"(8, -24, 2, 4, 24, 1, 8, 48, -2)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3118,"(8, -48, -1, 8, 24, 2, 8, 48, -1)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3119,"(8, 24, -2, -4, -24, -1, -8, -24, 2)",17.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3120,"(-8, 24, -1, -8, -24, 2, -8, -24, 1)",19.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3121,"(4, 24, 1, 8, 48, 2, 4, 24, 2)",93.0,"[1, 4, 7, 9]"
3122,"(4, 48, -2, 4, -48, -2, -8, -24, -2)",42.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3123,"(-4, 24, -1, -8, -24, 2, 8, 48, -1)",67.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3124,"(8, 24, -1, -4, 24, 1, -8, -24, -1)",43.0,"[1, 4, 7, 6, 9]"
3125,"(-8, -48, 1, 4, 24, 2, 4, 24, -2)",42.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3126,"(8, -48, -2, -4, -24, 1, -8, 48, 2)",50.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3127,"(8, -24, -1, -4, 24, 1, -8, -24, -1)",23.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3128,"(8, -24, -1, -8, -48, 1, 8, 48, 1)",50.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3129,"(-4, 48, 2, 4, 48, 2, 4, -24, -1)",96.0,"[1, 4, 7, 6, 9]"
3130,"(4, -24, -1, -4, 48, -2, 8, 24, -2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3131,"(-4, -24, -1, 8, -24, 1, -8, 48, 1)",48.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3132,"(8, 24, 2, 8, 48, 2, -8, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
3133,"(-4, 48, 2, -8, 48, 1, 4, 24, 2)",117.0,"[1, 4, 7, 9]"
3134,"(8, -48, -1, -4, 48, 2, 4, 48, 2)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3135,"(4, 24, -2, -4, 48, 1, 4, 24, 2)",93.0,"[1, 4, 7, 9]"
3136,"(4, 48, 1, -8, -24, 2, -8, -48, -2)",40.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3137,"(-8, -48, -1, 4, 24, 1, 4, -48, 2)",19.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3138,"(4, 48, 1, 8, -48, -2, 4, 24, 1)",73.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3139,"(-8, -48, -1, 4, 24, 2, -4, -24, -1)",14.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3140,"(-8, 24, 1, 4, 24, 2, -4, 24, -2)",69.0,"[1, 4, 7, 9]"
3141,"(-4, 48, -2, -8, 24, -2, 8, 48, 2)",117.0,"[1, 4, 7, 9]"
3142,"(8, -24, 1, 4, -48, 2, -4, -24, 2)",6.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3143,"(-4, -48, -1, 8, 48, 2, -4, 24, -1)",64.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3144,"(4, 48, -1, -8, -24, 1, 4, -24, 1)",45.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3145,"(4, -48, 1, 4, 48, 2, 4, 48, 2)",93.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3146,"(8, -24, 2, 8, -24, -1, 8, 24, 2)",33.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3147,"(4, -48, 1, -8, 48, -1, -4, -48, 2)",46.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3148,"(4, -48, 1, -4, -48, -2, -4, -24, 1)",-5.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3149,"(8, -48, -2, 8, 48, -1, 8, -24, 1)",56.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3150,"(8, 48, 2, -4, -48, 1, -8, 24, -2)",66.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3151,"(-8, 24, 2, -8, -24, -2, 4, 24, 2)",39.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3152,"(-8, 24, -1, 4, -24, -2, 4, 48, 2)",69.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3153,"(4, 24, 1, 8, 24, 1, -8, -24, 1)",45.0,"[1, 4, 7, 6, 9]"
3154,"(-4, 24, -2, 4, 24, 2, -4, -48, -1)",43.0,"[1, 4, 7, 6, 9]"
3155,"(4, 48, 1, -4, 48, -1, -4, -24, -2)",90.0,"[1, 4, 7, 6, 9]"
3156,"(-4, -24, 2, -4, 24, 1, -8, -48, -1)",17.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3157,"(4, 24, 1, 4, 48, 2, -4, 48, 1)",117.0,"[1, 4, 7, 9]"
3158,"(4, -24, -2, -8, -24, 2, -8, 48, 2)",47.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3159,"(8, -24, -1, 8, -48, -1, -4, -48, 1)",9.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3160,"(-4, 24, -1, -8, 48, 1, 4, -24, -1)",72.0,"[1, 4, 7, 6, 9]"
3161,"(8, 24, 1, 4, 24, 1, -8, 24, 1)",69.0,"[1, 4, 7, 9]"
3162,"(8, -48, -1, 4, 24, -2, -4, 48, -2)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3163,"(4, 24, -2, -8, 24, -1, 8, 24, 2)",69.0,"[1, 4, 7, 9]"
3164,"(8, 48, 2, 8, 24, -1, 4, 24, -1)",93.0,"[1, 4, 7, 9]"
3165,"(4, 48, -1, -8, -24, -1, 8, 24, -1)",64.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3166,"(4, 48, -1, 8, -24, 1, 4, -24, 2)",52.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3167,"(8, -48, 1, -4, 48, -2, -4, 48, -1)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3168,"(-8, 24, 1, 8, 24, -2, -4, -48, -2)",42.0,"[1, 4, 7, 6, 9]"
3169,"(-8, -24, 2, 8, 48, 1, 4, -48, 2)",46.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3170,"(8, -48, -1, 4, 48, -2, 4, 48, -2)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3171,"(8, -24, 1, 8, 48, 2, -4, 24, -1)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3172,"(8, 24, 2, 8, 48, -1, -4, 24, 2)",93.0,"[1, 4, 7, 9]"
3173,"(-4, -24, -2, 4, 48, 1, -8, 24, -1)",63.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3174,"(4, -24, -1, -4, 24, 1, -4, -48, 1)",21.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3175,"(-8, 48, -2, 8, 48, -1, -8, -48, -2)",90.0,"[1, 4, 7, 6, 9]"
3176,"(8, -24, 2, 4, -24, 1, -4, -48, 2)",6.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3177,"(-8, -24, 2, 4, -48, -2, 8, 48, -1)",47.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3178,"(8, 24, 2, -8, 48, -1, 8, 48, 1)",117.0,"[1, 4, 7, 9]"
3179,"(-8, 48, -2, -8, -24, -1, -8, -24, -2)",37.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3180,"(-8, 48, 2, 4, 48, 1, -4, -48, -1)",91.0,"[1, 4, 7, 6, 9]"
3181,"(-8, -24, 2, -4, -24, -2, -4, -48, 1)",-7.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3182,"(-8, -24, -2, -8, -48, -2, 8, 24, -1)",13.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3183,"(-8, 48, 1, -8, -48, 2, -4, 24, -2)",67.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3184,"(-8, 48, -1, 4, 24, 1, -4, 24, -1)",93.0,"[1, 4, 7, 9]"
3185,"(-4, -48, 1, 8, 48, -1, 4, -24, -2)",45.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3186,"(-8, -24, -2, -4, 48, 1, -4, 48, 1)",87.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3187,"(-4, -24, 1, -8, -24, 1, -4, 48, 1)",43.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3188,"(4, 48, -2, -4, 48, -2, 4, 24, 1)",117.0,"[1, 4, 7, 9]"
3189,"(4, 24, 2, 4, -48, -2, 8, -48, 1)",28.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3190,"(8, 48, 2, 4, -48, 2, 4, 48, 2)",93.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3191,"(-4, -24, -2, -4, 24, -1, 4, -24, 1)",18.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3192,"(-4, 24, -2, -4, 24, 2, 4, -24, -2)",48.0,"[1, 4, 7, 6, 9]"
3193,"(8, -24, 1, 4, -24, 2, -4, -24, -1)",3.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3194,"(-8, 24, 1, -4, -48, 2, 4, 24, -2)",43.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3195,"(-4, 24, 1, -4, -24, 1, 4, -48, -2)",21.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3196,"(-8, 24, 1, -8, 48, -1, -4, 24, -1)",93.0,"[1, 4, 7, 9]"
3197,"(4, 48, -1, -4, 48, 1, -8, -48, 1)",93.0,"[1, 4, 7, 6, 9]"
3198,"(8, 24, -1, -4, 48, 2, -8, 48, -2)",117.0,"[1, 4, 7, 9]"
3199,"(-4, -24, -2, 4, -24, -1, 8, 24, -2)",19.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3200,"(-8, 48, 1, 8, -24, -2, -8, -24, 1)",49.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3201,"(-8, -24, 2, 8, -48, 1, 8, 24, -1)",27.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3202,"(8, 24, -2, 8, -24, 1, 8, -48, -2)",32.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3203,"(-8, 48, -2, 8, -24, 2, 8, 24, 1)",73.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3204,"(8, -48, -2, 8, -48, 2, 4, 24, -1)",33.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3205,"(-8, -24, 1, 8, 48, 2, -8, -48, 1)",42.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3206,"(-4, -48, -1, 8, 24, 1, 4, -24, -2)",19.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3207,"(-4, -24, 2, -8, -24, 2, 4, 48, -2)",45.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3208,"(4, 24, -2, -8, 24, 2, -8, 24, -1)",69.0,"[1, 4, 7, 9]"
3209,"(4, -48, 1, 4, -24, -2, 4, 48, -2)",49.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3210,"(-8, 48, 1, -4, -24, -1, 4, -24, -2)",43.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3211,"(-4, -48, -2, -4, -48, -2, 8, 24, 1)",13.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3212,"(8, -48, -2, -8, 48, 2, 8, -48, 2)",56.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3213,"(-4, 48, 1, 4, -48, -1, 4, -24, -2)",48.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3214,"(-4, 48, 2, -8, 24, -1, 8, 24, 2)",93.0,"[1, 4, 7, 9]"
3215,"(4, -24, -2, 4, 48, 2, -8, 24, -2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3216,"(4, 48, 2, 4, 24, -1, -8, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
3217,"(-8, -24, -1, 4, 24, 1, 4, -24, 2)",19.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3218,"(4, -48, -1, -8, -24, 2, 4, -24, -2)",2.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3219,"(-8, -24, -2, 4, 48, -1, -4, 48, 1)",87.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3220,"(-4, 24, 1, 4, -48, 1, -8, -24, -2)",18.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3221,"(4, 24, -2, -4, -24, 1, 8, -48, -1)",25.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3222,"(-4, -48, -1, -8, 48, -1, -4, -48, 1)",40.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3223,"(-8, 24, -2, -8, -48, -1, -4, -48, 2)",17.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3224,"(8, 48, 1, 4, 48, -2, -4, -48, 1)",93.0,"[1, 4, 7, 6, 9]"
3225,"(-8, 24, -1, 4, -48, 2, 8, -24, -1)",28.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3226,"(4, -48, -1, 8, 24, 2, 8, 24, 2)",45.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3227,"(-8, -48, -1, 8, 24, -2, -4, 48, -1)",64.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3228,"(8, -24, 2, 4, -48, 1, 8, -48, -1)",12.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3229,"(-4, 24, 1, 8, 48, -2, -8, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
3230,"(4, 48, 1, 4, 48, -2, 8, -24, 2)",100.0,"[1, 4, 7, 6, 9]"
3231,"(8, -24, 1, -8, 24, -2, 4, -24, 1)",28.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3232,"(4, 24, -2, -8, 48, 1, -8, 24, -2)",93.0,"[1, 4, 7, 9]"
3233,"(-8, -48, -2, -4, 24, 2, 8, -48, 1)",22.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3234,"(-8, 24, 1, 8, 48, 2, -4, 48, 1)",117.0,"[1, 4, 7, 9]"
3235,"(-8, 24, 2, -8, 24, 1, -8, -48, 1)",45.0,"[1, 4, 7, 6, 9]"
3236,"(-4, -48, -1, 8, -48, -1, 8, 48, 1)",48.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3237,"(4, 48, -2, 8, -48, -2, -8, -24, -1)",47.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3238,"(4, -24, -2, 4, -24, 1, -4, 24, -2)",25.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3239,"(-8, 48, 2, -4, -24, -2, -8, -24, 1)",39.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3240,"(-8, -48, -2, -8, 24, 2, 8, 24, 2)",39.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3241,"(-4, 24, -2, -8, 24, -2, 8, -48, 2)",52.0,"[1, 4, 7, 6, 9]"
3242,"(-4, 48, 2, 8, -48, -2, -8, 48, 2)",97.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3243,"(8, 48, -2, -8, 48, 2, 8, 24, -2)",117.0,"[1, 4, 7, 9]"
3244,"(-4, -24, -2, 4, -48, 1, 8, 24, 1)",19.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3245,"(-8, 48, 1, 4, 24, -1, 8, 24, -1)",93.0,"[1, 4, 7, 9]"
3246,"(4, -24, 2, 4, -24, -2, 8, 24, -2)",25.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3247,"(-8, -48, -1, -4, -48, -1, -4, -48, 2)",-8.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3248,"(-4, -48, -2, -4, 24, 1, -4, -24, 2)",16.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3249,"(-4, -24, -2, -4, 48, 2, -4, -48, 1)",39.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3250,"(4, -24, 1, -8, 48, 2, -8, 24, 2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3251,"(8, -48, -2, 8, -48, 1, -8, 48, -2)",57.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3252,"(-4, -48, 1, 4, 24, -2, 4, -24, 1)",21.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3253,"(-8, -48, -1, -4, 48, -1, -8, -48, 2)",41.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3254,"(-8, 24, 2, 8, -48, -2, 8, -48, 2)",32.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3255,"(4, 24, 2, -8, 48, 1, -8, 24, 2)",93.0,"[1, 4, 7, 9]"
3256,"(4, 24, -2, 4, 48, -1, -4, -24, -2)",66.0,"[1, 4, 7, 6, 9]"
3257,"(-4, -24, 1, -8, -24, -2, 8, 24, -2)",16.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
3258,"(-8, 24, 1, -4, 48, -1, 4, 48, 2)",117.0,"[1, 4, 7, 9]"
3259,"(-4, -24, 1, -4, -24, 2, 4, -24, -2)",-1.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3260,"(8, 24, 1, -4, 24, 2, -8, -48, -1)",43.0,"[1, 4, 7, 6, 9]"
3261,"(4, -48, 1, -8, 24, -1, -4, 48, -2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3262,"(4, -24, 1, -4, 24, 1, 8, 48, -1)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3263,"(-4, 24, 2, -8, 24, -2, 4, 24, 1)",69.0,"[1, 4, 7, 9]"
3264,"(8, -48, -2, -8, -24, 2, 4, -48, 2)",6.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3265,"(4, 24, 1, -8, -48, -1, -4, 48, -1)",64.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3266,"(-4, -24, 1, 8, 48, 1, 4, -24, 2)",45.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3267,"(-4, -48, -1, -4, -48, 2, 8, -24, -2)",1.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3268,"(-4, 24, 1, 4, 24, -1, 8, 48, 2)",93.0,"[1, 4, 7, 9]"
3269,"(4, 48, -1, 4, -24, 1, 4, -48, -2)",48.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3270,"(8, -24, 1, 8, 24, -1, -8, -24, -1)",23.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3271,"(-4, 48, 2, -4, -24, -1, 4, 48, 2)",88.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
3272,"(-8, 48, 1, -4, -24, 1, 8, -24, 2)",49.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3273,"(-4, 48, -1, -4, 48, 2, 8, -24, 2)",100.0,"[1, 4, 7, 6, 9]"
3274,"(-4, -24, -1, 8, 48, -2, -4, -24, 2)",41.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
3275,"(8, 24, -2, 4, -48, -2, 4, -48, 1)",24.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3276,"(8, 48, 2, -4, -24, 1, -4, -48, -2)",39.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
3277,"(8, 24, 2, 4, 48, -1, -8, 24, 2)",93.0,"[1, 4, 7, 9]"
3278,"(-4, -24, 1, -4, -48, 1, -4, -24, 2)",-4.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
3279,"(-8, -24, -1, -8, 48, 1, -4, 24, -2)",64.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
3280,"(-8, 24, 2, 4, 48, 1, 8, -48, -1)",76.0,"[1, 4, 7, 6, 9]"
3281,"(4, 24, 1, 4, -24, 1, -24, 2, 8)",27.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
3282,"(-4, 24, -2, -4, -48, -2, -48, -1, -4)",12.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
3283,"(-4, -48, 1, -4, -24, -1, -48, 1, -4)",-8.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
3284,"(4, 24, -1, 4, 48, 2, -48, -2, -8)",65.0,"[1, 4, 7, 8, 6, 9]"
3285,"(8, 24, 2, 4, 24, -2, 48, -2, -4)",91.0,"[1, 4, 7, 8, 6, 9]"
3286,"(-8, 48, -2, 8, -24, 1, 48, 1, -4)",95.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
3287,"(8, -24, 2, -8, -48, 1, 24, -1, -4)",24.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
3288,"(-8, 48, -1, 4, 48, 1, 24, -2, -4)",115.0,"[1, 4, 7, 8, 6, 9]"
3289,"(8, 48, 2, 4, -48, -2, -24, -1, 4)",47.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
3290,"(-8, 24, -1, -8, -48, -2, -24, -2, -8)",11.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
3291,"(8, -48, 1, 4, -24, -2, -48, 2, -8)",5.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
3292,"(-8, -48, -1, 4, -24, -1, -48, -1, 8)",2.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
3293,"(-8, 24, -1, 4, -48, 2, 48, -2, 8)",67.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
3294,"(8, -48, 2, 8, 48, -1, 24, 2, 4)",71.0,"[1, 4, 0, 2, 3, 5, 7, 8, 6, 9]"
3295,"(4, 48, 2, -8, -24, 2, 24, -1, 4)",65.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
3296,"(8, -48, -2, -4, -24, 1, -24, -1, -8)",-1.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
3297,"(-8, 24, 1, -8, -24, -2, 24, -2, -8)",37.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
3298,"(-4, 24, -2, -8, 48, 1, 24, 1, -8)",91.0,"[1, 4, 7, 8, 6, 9]"
3299,"(4, 24, 2, -8, 48, 2, 24, 2, -4)",91.0,"[1, 4, 7, 8, 6, 9]"
3300,"(-8, 48, -2, -8, -24, -2, 24, 2, 8)",61.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
3301,"(4, 48, 2, 8, -48, 1, -24, 1, 4)",51.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
