,clicks,decision,ground_truth,outcome_probs,reward_mu,reward_sigma,trial_index,workerid
1814,"[1, 5, 9, 13, 17, 21, 25]",1,"[0.11, 0.2, 0.13, 0.16, 0.15, 0.17, 0.13, 0.13, 0.04, 0.1, 0.18, 0.09, 0.09, 0.11, 0.16, 0.04, 0.09, 0.15, 0.08, 0.16, 0.17, 0.12, 0.1, 0.11, 0.12, 0.04, 0.2, 0.1]","[0.01, 0.85, 0.05, 0.09]",0.13,0.072,14,A1DWQO9X2ZQ35G
1815,"[4, 12, 20]",2,"[0.08, 0.07, 0.12, 0.25, 0.23, 0.09, 0.09, 0.03, 0.03, 0.15, 0.15, 0.02, 0.07, 0.09, 0.22, 0.22, 0.12, 0.03, 0.11, 0.19, 0.15, 0.12, 0.2, 0.14, 0.14, 0.12, 0.16, 0.09]","[0.37, 0.29, 0.15, 0.19]",0.13,0.072,15,A1DWQO9X2ZQ35G
1816,"[2, 6, 10, 14, 18, 22, 26]",6,"[0.17, 0.09, 0.09, 0.11, 0.24, 0.04, 0.04, 0.14, 0.19, 0.04, 0.13, 0.15, 0.14, 0.12, 0.09, 0.18, 0.03, 0.14, 0.08, 0.22, 0.08, 0.12, 0.17, 0.17, 0.19, 0.07, 0.02, 0.05]","[0.07, 0.02, 0.89, 0.02]",0.13,0.072,16,A1DWQO9X2ZQ35G
1817,"[3, 7, 15, 11, 19, 23, 27]",2,"[0.1, 0.23, 0.13, 0.18, 0.18, 0.14, 0.07, 0.24, 0.08, 0.18, 0.17, 0.11, 0.12, 0.12, 0.06, 0.06, 0.14, 0.03, 0.13, 0.2, 0.03, 0.05, 0.13, 0.19, 0.08, 0.2, 0.1, 0.16]","[0.01, 0.08, 0.05, 0.86]",0.13,0.072,17,A1DWQO9X2ZQ35G
1818,"[1, 9, 17]",3,"[0.08, 0.09, 0.13, 0.1, 0.1, 0.1, 0.1, 0.24, 0.22, 0.23, 0.09, 0.13, 0.09, 0.06, 0.14, 0.24, 0.1, 0.09, 0.11, 0.08, 0.07, 0.15, 0.23, 0.06, 0.15, 0.1, 0.06, 0.17]","[0.02, 0.85, 0.04, 0.09]",0.13,0.072,18,A1DWQO9X2ZQ35G
1819,[],4,"[0.05, 0.13, 0.16, 0.15, 0.06, 0.07, 0.17, 0.21, 0.2, 0.03, 0.15, 0.11, 0.2, 0.13, 0.06, 0.23, 0.18, 0.09, 0.14, 0.06, 0.07, 0.12, 0.16, 0.1, 0.16, 0.14, 0.12, 0.18]","[0.26, 0.26, 0.28, 0.2]",0.13,0.072,19,A1DWQO9X2ZQ35G
1820,"[10, 18, 22]",5,"[0.08, 0.12, 0.01, 0.18, 0.11, 0.08, 0.12, 0.16, 0.04, 0.16, 0.12, 0.11, 0.1, 0.06, 0.2, 0.15, 0.2, 0.05, 0.19, 0.03, 0.06, 0.04, 0.18, 0.18, 0.11, 0.12, 0.15, 0.15]","[0.05, 0.03, 0.88, 0.04]",0.13,0.072,0,A3CDJ8PZX578GQ
1821,"[3, 2, 15, 23]",1,"[0.08, 0.22, 0.17, 0.22, 0.1, 0.19, 0.12, 0.14, 0.08, 0.19, 0.16, 0.19, 0.08, 0.14, 0.09, 0.13, 0.1, 0.06, 0.11, 0.03, 0.04, 0.09, 0.1, 0.19, 0.16, 0.23, 0.13, 0.15]","[0.25, 0.18, 0.24, 0.33]",0.13,0.072,1,A3CDJ8PZX578GQ
1822,"[23, 10, 15, 14, 3, 2]",1,"[0.21, 0.07, 0.1, 0.23, 0.14, 0.24, 0.19, 0.2, 0.14, 0.16, 0.12, 0.16, 0.15, 0.13, 0.04, 0.17, 0.15, 0.19, 0.09, 0.19, 0.13, 0.12, 0.13, 0.12, 0.09, 0.08, 0.08, 0.18]","[0.17, 0.21, 0.31, 0.31]",0.13,0.072,2,A3CDJ8PZX578GQ
1823,"[27, 23, 22, 19, 18, 20]",6,"[0.14, 0.16, 0.02, 0.11, 0.06, 0.12, 0.19, 0.18, 0.1, 0.15, 0.13, 0.07, 0.2, 0.18, 0.18, 0.1, 0.18, 0.15, 0.04, 0.19, 0.16, 0.19, 0.16, 0.2, 0.11, 0.2, 0.07, 0.13]","[0.27, 0.12, 0.27, 0.34]",0.13,0.072,3,A3CDJ8PZX578GQ
1824,"[13, 9, 21, 5, 1]",1,"[0.07, 0.21, 0.25, 0.08, 0.08, 0.16, 0.22, 0.22, 0.13, 0.08, 0.09, 0.05, 0.14, 0.18, 0.09, 0.11, 0.12, 0.16, 0.21, 0.15, 0.24, 0.06, 0.25, 0.09, 0.13, 0.11, 0.06, 0.19]","[0.04, 0.85, 0.04, 0.07]",0.13,0.072,4,A3CDJ8PZX578GQ
1825,"[1, 13, 21]",1,"[0.21, 0.21, 0.16, 0.03, 0.2, 0.23, 0.16, 0.06, 0.1, 0.11, 0.06, 0.2, 0.14, 0.13, 0.23, 0.06, 0.06, 0.12, 0.17, 0.09, 0.09, 0.03, 0.21, 0.08, 0.06, 0.06, 0.09, 0.21]","[0.09, 0.86, 0.02, 0.03]",0.13,0.072,5,A3CDJ8PZX578GQ
1826,"[18, 22, 14, 26, 10, 6, 2]",5,"[0.12, 0.09, 0.13, 0.07, 0.19, 0.08, 0.1, 0.2, 0.15, 0.03, 0.09, 0.06, 0.17, 0.13, 0.14, 0.07, 0.16, 0.24, 0.16, 0.04, 0.04, 0.08, 0.13, 0.22, 0.09, 0.19, 0.08, 0.25]","[0.08, 0.03, 0.86, 0.03]",0.13,0.072,6,A3CDJ8PZX578GQ
1827,"[1, 5]",2,"[0.13, 0.12, 0.19, 0.16, 0.09, 0.21, 0.18, 0.04, 0.22, 0.13, 0.16, 0.1, 0.11, 0.08, 0.19, 0.09, 0.13, 0.19, 0.14, 0.1, 0.18, 0.12, 0.21, 0.03, 0.18, 0.12, 0.04, 0.19]","[0.02, 0.86, 0.01, 0.11]",0.13,0.072,7,A3CDJ8PZX578GQ
1828,"[21, 23]",6,"[0.03, 0.11, 0.13, 0.06, 0.06, 0.05, 0.19, 0.24, 0.09, 0.2, 0.15, 0.12, 0.2, 0.16, 0.19, 0.03, 0.12, 0.22, 0.13, 0.04, 0.12, 0.21, 0.19, 0.18, 0.05, 0.05, 0.05, 0.19]","[0.23, 0.32, 0.19, 0.26]",0.13,0.072,8,A3CDJ8PZX578GQ
1829,"[16, 24, 20, 23, 8, 11]",3,"[0.18, 0.09, 0.2, 0.01, 0.11, 0.21, 0.1, 0.16, 0.2, 0.22, 0.23, 0.17, 0.12, 0.13, 0.05, 0.02, 0.08, 0.1, 0.13, 0.19, 0.19, 0.07, 0.08, 0.03, 0.18, 0.01, 0.11, 0.09]","[0.36, 0.18, 0.11, 0.35]",0.13,0.072,9,A3CDJ8PZX578GQ
1830,"[2, 6, 10, 14, 22, 18, 26]",4,"[4.41, 0.74, 2.54, 9.02, 3.38, 4.51, 3.8, 1.89, 1.54, 6.24, 1.75, 3.82, 3.1, 1.34, 7.4, 5.23, 9.3, 8.8, 5.18, 7.12, 0.72, 1.1, 3.36, 3.9, 2.13, 5.35, 6.63, 3.93]","[0.02, 0.05, 0.9, 0.03]",5.0,2.994,10,A3CDJ8PZX578GQ
1831,"[10, 14, 12, 18, 22, 20]",6,"[6.69, 5.49, 1.99, 3.62, 1.86, 2.14, 6.62, 8.57, 0.75, 8.3, 1.68, 5.26, 2.43, 3.48, 6.62, 1.22, 8.64, 8.26, 4.1, 3.06, 5.45, 5.34, 8.2, 5.44, 9.41, 1.39, 1.22, 7.92]","[0.24, 0.22, 0.36, 0.18]",5.0,2.994,11,A3CDJ8PZX578GQ
1832,"[3, 7, 6, 11, 15, 19, 18]",5,"[7.96, 6.52, 8.16, 3.18, 2.75, 2.77, 4.54, 6.85, 6.19, 6.6, 6.56, 0.84, 2.92, 5.55, 1.24, 1.65, 4.86, 3.17, 8.33, 5.1, 8.12, 6.11, 7.95, 5.24, 3.95, 1.93, 6.83, 1.87]","[0.25, 0.18, 0.26, 0.31]",5.0,2.994,12,A3CDJ8PZX578GQ
1833,"[12, 16, 19, 24, 26]",5,"[2.25, 3.77, 4.4, 7.23, 1.65, 7.63, 3.5, 2.22, 4.91, 7.48, 3.64, 5.73, 2.75, 9.69, 7.79, 4.24, 8.09, 3.24, 2.69, 4.86, 9.14, 2.61, 2.59, 7.32, 4.33, 9.68, 6.2, 3.14]","[0.3, 0.18, 0.26, 0.26]",5.0,2.994,13,A3CDJ8PZX578GQ
1834,"[6, 2, 10, 14, 18, 22, 26]",5,"[6.12, 1.38, 0.85, 4.73, 4.52, 5.43, 4.14, 1.59, 8.32, 4.01, 3.67, 6.2, 1.62, 5.11, 4.95, 0.01, 7.39, 2.01, 6.44, 3.11, 5.29, 4.57, 3.12, 3.69, 4.08, 2.68, 3.62, 6.39]","[0.03, 0.08, 0.87, 0.02]",5.0,2.994,14,A3CDJ8PZX578GQ
1835,"[12, 20, 22, 23]",6,"[4.46, 7.45, 7.69, 3.84, 2.74, 5.02, 8.51, 1.89, 5.53, 5.76, 3.06, 5.85, 4.44, 2.53, 9.1, 6.58, 6.13, 5.98, 6.1, 6.58, 9.82, 6.37, 6.24, 7.49, 2.48, 0.7, 4.38, 3.77]","[0.31, 0.21, 0.29, 0.19]",5.0,2.994,15,A3CDJ8PZX578GQ
1836,"[15, 23, 11, 7, 19]",3,"[2.48, 2.6, 4.45, 4.27, 5.42, 6.78, 5.0, 5.9, 6.05, 7.28, 8.95, 8.39, 6.1, 5.53, 4.6, 6.06, 4.17, 6.36, 9.37, 5.86, 5.8, 6.44, 7.91, 5.07, 8.07, 5.79, 5.67, 2.15]","[0.01, 0.07, 0.06, 0.86]",5.0,2.994,16,A3CDJ8PZX578GQ
1837,"[8, 4, 0, 12]",4,"[7.86, 1.1, 3.73, 3.99, 5.12, 8.18, 2.51, 7.48, 1.66, 4.2, 3.38, 9.37, 9.14, 4.66, 7.54, 6.42, 7.26, 4.98, 7.32, 2.92, 3.61, 0.13, 4.65, 3.11, 7.45, 7.83, 3.22, 6.67]","[0.86, 0.03, 0.08, 0.03]",5.0,2.994,17,A3CDJ8PZX578GQ
1838,"[10, 6]",2,"[1.38, 3.21, 5.89, 6.87, 6.92, 8.45, 9.92, 5.75, 1.72, 6.75, 5.2, 6.76, 8.69, 5.14, 2.96, 6.03, 9.78, 6.75, 4.91, 4.77, 7.98, 7.56, 6.53, 1.97, 3.27, 3.04, 6.87, 8.13]","[0.06, 0.05, 0.85, 0.04]",5.0,2.994,18,A3CDJ8PZX578GQ
1839,"[20, 22, 23]",6,"[3.65, 3.99, 1.22, 7.7, 7.74, 2.47, 9.85, 2.98, 3.3, 2.02, 2.12, 3.41, 5.67, 3.94, 7.37, 8.17, 2.3, 7.66, 5.11, 7.09, 8.02, 6.33, 6.69, 7.38, 4.13, 5.81, 4.11, 3.84]","[0.3, 0.13, 0.33, 0.24]",5.0,2.994,19,A3CDJ8PZX578GQ
1840,[2],1,"[0.21, 0.18, 0.21, 0.11, 0.16, 0.12, 0.15, 0.03, 0.08, 0.02, 0.07, 0.05, 0.14, 0.14, 0.21, 0.03, 0.17, 0.03, 0.08, 0.24, 0.04, 0.22, 0.05, 0.16, 0.1, 0.22, 0.22, 0.24]","[0.04, 0.01, 0.86, 0.09]",0.13,0.072,0,A2OVX9UW5WANQE
1841,[],5,"[0.14, 0.02, 0.18, 0.15, 0.15, 0.15, 0.11, 0.18, 0.07, 0.04, 0.22, 0.15, 0.19, 0.11, 0.06, 0.15, 0.22, 0.02, 0.17, 0.1, 0.23, 0.2, 0.13, 0.19, 0.01, 0.13, 0.12, 0.24]","[0.02, 0.86, 0.02, 0.1]",0.13,0.072,1,A2OVX9UW5WANQE
1842,[],3,"[0.1, 0.06, 0.18, 0.16, 0.11, 0.05, 0.14, 0.17, 0.18, 0.06, 0.05, 0.12, 0.14, 0.13, 0.08, 0.14, 0.05, 0.17, 0.09, 0.21, 0.13, 0.22, 0.09, 0.13, 0.1, 0.18, 0.04, 0.13]","[0.34, 0.26, 0.11, 0.29]",0.13,0.072,2,A2OVX9UW5WANQE
1843,[],2,"[0.21, 0.09, 0.02, 0.1, 0.21, 0.17, 0.09, 0.17, 0.17, 0.12, 0.16, 0.13, 0.02, 0.13, 0.09, 0.14, 0.03, 0.21, 0.03, 0.17, 0.05, 0.17, 0.12, 0.01, 0.02, 0.14, 0.15, 0.04]","[0.17, 0.15, 0.34, 0.34]",0.13,0.072,3,A2OVX9UW5WANQE
1844,[],6,"[0.21, 0.14, 0.23, 0.14, 0.04, 0.11, 0.03, 0.14, 0.11, 0.2, 0.17, 0.09, 0.11, 0.02, 0.11, 0.14, 0.08, 0.07, 0.22, 0.18, 0.15, 0.2, 0.04, 0.2, 0.08, 0.15, 0.09, 0.16]","[0.21, 0.15, 0.27, 0.37]",0.13,0.072,4,A2OVX9UW5WANQE
1845,[],6,"[0.08, 0.12, 0.02, 0.22, 0.14, 0.18, 0.13, 0.19, 0.1, 0.13, 0.15, 0.11, 0.15, 0.09, 0.09, 0.16, 0.22, 0.07, 0.09, 0.15, 0.14, 0.13, 0.16, 0.2, 0.1, 0.05, 0.1, 0.09]","[0.36, 0.39, 0.14, 0.11]",0.13,0.072,5,A2OVX9UW5WANQE
1846,[],3,"[0.12, 0.08, 0.09, 0.04, 0.05, 0.16, 0.06, 0.13, 0.12, 0.13, 0.17, 0.12, 0.08, 0.05, 0.11, 0.21, 0.15, 0.05, 0.16, 0.1, 0.17, 0.13, 0.2, 0.13, 0.06, 0.16, 0.03, 0.17]","[0.02, 0.01, 0.91, 0.06]",0.13,0.072,6,A2OVX9UW5WANQE
1847,[],6,"[0.01, 0.15, 0.04, 0.13, 0.22, 0.16, 0.07, 0.04, 0.16, 0.2, 0.13, 0.12, 0.04, 0.11, 0.01, 0.19, 0.09, 0.13, 0.19, 0.05, 0.07, 0.19, 0.11, 0.08, 0.13, 0.03, 0.12, 0.18]","[0.87, 0.06, 0.01, 0.06]",0.13,0.072,7,A2OVX9UW5WANQE
1848,[],7,"[0.21, 0.15, 0.07, 0.14, 0.14, 0.14, 0.18, 0.16, 0.17, 0.14, 0.14, 0.19, 0.07, 0.12, 0.1, 0.01, 0.14, 0.08, 0.24, 0.07, 0.09, 0.24, 0.07, 0.08, 0.05, 0.16, 0.24, 0.22]","[0.33, 0.22, 0.26, 0.19]",0.13,0.072,8,A2OVX9UW5WANQE
1849,"[6, 22]",2,"[0.12, 0.18, 0.02, 0.2, 0.06, 0.12, 0.14, 0.23, 0.12, 0.23, 0.05, 0.2, 0.08, 0.1, 0.08, 0.19, 0.11, 0.23, 0.13, 0.09, 0.09, 0.03, 0.08, 0.09, 0.21, 0.23, 0.11, 0.1]","[0.01, 0.01, 0.85, 0.13]",0.13,0.072,9,A2OVX9UW5WANQE
1850,[3],1,"[7.84, 3.83, 8.41, 9.13, 7.2, 1.67, 5.3, 2.35, 5.54, 1.85, 5.4, 5.89, 0.76, 9.41, 5.57, 6.24, 7.12, 4.95, 7.03, 3.27, 4.34, 8.28, 8.24, 6.25, 3.16, 4.88, 4.01, 5.13]","[0.07, 0.04, 0.01, 0.88]",5.0,2.994,10,A2OVX9UW5WANQE
1851,[],6,"[6.37, 4.21, 4.94, 3.94, 7.79, 6.91, 8.26, 6.79, 3.81, 6.92, 0.75, 8.12, 8.75, 5.33, 3.69, 7.2, 4.9, 6.7, 4.26, 2.18, 1.53, 8.34, 0.45, 7.56, 9.63, 5.6, 4.54, 3.0]","[0.13, 0.38, 0.29, 0.2]",5.0,2.994,11,A2OVX9UW5WANQE
1852,[],6,"[3.67, 7.99, 6.69, 5.13, 7.35, 2.59, 3.5, 5.55, 8.5, 5.16, 7.97, 5.04, 2.37, 5.44, 1.5, 5.18, 3.35, 4.7, 8.44, 1.05, 4.68, 7.85, 2.67, 1.66, 3.91, 4.53, 5.14, 1.82]","[0.11, 0.33, 0.28, 0.28]",5.0,2.994,12,A2OVX9UW5WANQE
1853,"[23, 7]",2,"[4.19, 7.3, 7.86, 5.45, 3.81, 0.9, 3.02, 7.85, 5.21, 3.67, 8.47, 3.03, 6.58, 7.26, 7.42, 0.21, 3.27, 6.19, 0.44, 7.49, 5.47, 2.27, 9.9, 2.16, 2.0, 5.42, 9.95, 7.21]","[0.29, 0.18, 0.15, 0.38]",5.0,2.994,13,A2OVX9UW5WANQE
1854,"[23, 7, 15, 27, 11, 3, 19]",3,"[2.39, 2.73, 2.69, 3.49, 6.89, 7.62, 6.94, 6.63, 8.34, 5.88, 1.39, 9.24, 1.96, 3.94, 6.21, 3.17, 6.93, 5.33, 2.49, 6.45, 2.52, 2.47, 7.73, 8.07, 4.66, 4.41, 5.85, 0.27]","[0.03, 0.05, 0.01, 0.91]",5.0,2.994,14,A2OVX9UW5WANQE
1855,"[21, 5, 13, 25]",7,"[9.39, 5.35, 7.22, 5.07, 1.38, 6.67, 3.85, 4.14, 9.5, 8.2, 1.87, 4.19, 4.4, 4.93, 0.06, 3.9, 3.0, 3.04, 6.14, 4.1, 4.35, 6.44, 5.6, 5.45, 9.53, 9.84, 7.28, 3.23]","[0.06, 0.89, 0.03, 0.02]",5.0,2.994,15,A2OVX9UW5WANQE
1856,[],6,"[7.85, 1.26, 0.79, 0.69, 3.26, 7.22, 5.88, 2.37, 2.33, 9.75, 5.14, 3.08, 6.53, 3.33, 6.33, 6.05, 1.43, 4.73, 9.81, 6.61, 4.11, 8.87, 3.77, 7.85, 6.86, 5.43, 7.66, 4.97]","[0.32, 0.21, 0.26, 0.21]",5.0,2.994,16,A2OVX9UW5WANQE
1857,[2],1,"[3.38, 6.42, 9.57, 4.83, 3.64, 7.63, 1.29, 6.96, 5.78, 2.91, 8.07, 5.2, 9.99, 8.89, 5.2, 4.6, 5.34, 3.53, 9.75, 5.21, 1.06, 4.96, 7.89, 3.4, 7.54, 3.59, 4.85, 4.38]","[0.01, 0.07, 0.89, 0.03]",5.0,2.994,17,A2OVX9UW5WANQE
1858,"[17, 5, 25, 21, 9, 13, 1]",7,"[2.9, 4.74, 8.84, 3.0, 9.94, 5.88, 7.01, 9.68, 1.23, 6.48, 3.66, 8.15, 5.68, 4.41, 5.26, 7.34, 3.39, 4.96, 4.06, 3.94, 1.19, 1.57, 7.8, 5.35, 5.81, 6.52, 2.7, 4.02]","[0.05, 0.9, 0.01, 0.04]",5.0,2.994,18,A2OVX9UW5WANQE
1859,[],6,"[5.57, 2.6, 6.54, 2.31, 8.92, 9.6, 8.32, 3.46, 9.54, 4.72, 8.72, 4.63, 4.74, 6.04, 6.15, 6.24, 4.42, 5.36, 4.82, 6.97, 9.72, 4.84, 5.54, 0.45, 6.26, 0.89, 4.68, 4.99]","[0.13, 0.32, 0.28, 0.27]",5.0,2.994,19,A2OVX9UW5WANQE
1860,"[2, 6, 10, 14, 18, 22, 26, 1, 5, 9, 13, 17, 21, 25, 24, 20, 16, 12, 8, 4, 0, 3, 7, 11, 15, 19, 23, 27]",1,"[4.69, 6.94, 9.78, 2.37, 5.82, 2.09, 7.49, 9.08, 5.58, 6.77, 3.7, 5.61, 8.66, 4.96, 6.76, 3.22, 4.28, 7.62, 1.66, 3.06, 8.83, 6.22, 2.64, 6.88, 6.11, 7.21, 3.36, 3.64]","[0.02, 0.08, 0.87, 0.03]",5.0,2.994,0,A1WL3NZ50YEOWP
1861,"[0, 4, 8, 12, 16, 20, 24, 25, 21, 17, 13, 9, 5, 1, 2, 3, 7, 6, 10, 11, 14, 15, 18, 19, 22, 23, 26, 27]",3,"[5.9, 4.86, 0.49, 7.77, 8.82, 8.18, 1.71, 7.25, 8.72, 5.82, 6.52, 6.19, 6.37, 4.26, 7.84, 9.27, 7.18, 5.83, 0.58, 6.15, 7.64, 2.2, 8.4, 7.93, 6.09, 1.46, 1.12, 5.32]","[0.9, 0.03, 0.02, 0.05]",5.0,2.994,1,A1WL3NZ50YEOWP
1862,"[0, 4, 8, 12, 16, 20, 24, 25, 21, 17, 13, 9, 5, 1, 2, 6, 10, 14, 18, 22, 26, 27, 23, 19, 15, 11, 7, 3]",2,"[5.08, 7.14, 3.53, 2.8, 3.26, 7.27, 2.71, 5.89, 4.11, 3.79, 4.19, 2.39, 2.67, 9.26, 3.67, 1.91, 2.02, 5.4, 0.27, 5.37, 3.76, 0.72, 5.75, 3.16, 0.18, 7.66, 7.63, 2.89]","[0.3, 0.17, 0.21, 0.32]",5.0,2.994,2,A1WL3NZ50YEOWP
1863,"[0, 4, 8, 12, 16, 20, 24, 25, 21, 17, 13, 9, 5, 1, 2, 3, 7, 6, 10, 11, 14, 15, 18, 19, 22, 23, 26, 27]",5,"[6.06, 4.6, 3.85, 6.19, 8.67, 1.01, 6.83, 1.99, 1.37, 7.11, 1.18, 2.21, 5.13, 3.44, 0.51, 9.28, 7.76, 5.09, 3.96, 8.03, 2.69, 2.49, 8.24, 2.37, 7.61, 7.78, 8.22, 1.08]","[0.18, 0.27, 0.22, 0.33]",5.0,2.994,3,A1WL3NZ50YEOWP
1864,"[0, 1, 2, 3, 7, 6, 5, 4, 8, 9, 10, 11, 15, 14, 13, 12, 16, 17, 18, 19, 23, 22, 21, 20, 24, 25, 26, 27]",6,"[1.37, 4.67, 5.84, 2.83, 4.65, 5.52, 0.2, 6.22, 0.09, 3.97, 7.06, 2.47, 6.99, 1.79, 4.85, 6.02, 3.55, 2.88, 1.67, 5.66, 4.43, 7.82, 2.21, 3.1, 4.7, 3.17, 7.05, 3.61]","[0.23, 0.36, 0.15, 0.26]",5.0,2.994,4,A1WL3NZ50YEOWP
1865,"[0, 4, 8, 12, 16, 20, 24, 25, 21, 17, 13, 9, 5, 1, 2, 6, 10, 14, 18, 22, 26, 27, 23, 19, 15, 11, 7, 3]",3,"[7.47, 4.41, 5.52, 3.46, 3.84, 8.58, 1.82, 6.27, 5.86, 5.65, 7.52, 5.66, 3.68, 5.31, 3.6, 7.67, 0.82, 5.44, 5.31, 5.82, 2.96, 0.9, 5.53, 1.49, 8.21, 6.05, 1.95, 8.08]","[0.32, 0.19, 0.21, 0.28]",5.0,2.994,5,A1WL3NZ50YEOWP
1866,"[0, 4, 8, 12, 16, 20, 24, 25, 21, 17, 13, 9, 5, 1, 2, 3, 7, 11, 15, 19, 23, 27, 26, 22, 18, 14, 10, 6]",7,"[1.54, 6.73, 6.79, 3.56, 4.64, 1.33, 5.31, 8.11, 5.51, 6.78, 5.12, 8.58, 4.05, 6.69, 2.04, 9.45, 8.69, 3.8, 5.19, 6.96, 6.83, 3.2, 8.68, 3.49, 2.83, 9.08, 4.46, 0.73]","[0.04, 0.86, 0.04, 0.06]",5.0,2.994,6,A1WL3NZ50YEOWP
1867,"[0, 1, 2, 3, 7, 11, 15, 19, 23, 27, 26, 22, 18, 14, 10, 6, 5, 9, 13, 17, 21, 25, 24, 20, 16, 12, 8, 4]",2,"[3.3, 3.5, 4.74, 3.04, 5.88, 9.28, 7.21, 9.43, 4.26, 5.38, 6.62, 2.6, 7.07, 4.79, 2.37, 6.34, 5.54, 2.52, 3.76, 8.77, 8.13, 3.9, 2.78, 5.36, 4.28, 7.45, 4.37, 6.68]","[0.03, 0.06, 0.87, 0.04]",5.0,2.994,7,A1WL3NZ50YEOWP
1868,"[0, 1, 2, 3, 7, 6, 5, 4, 8, 9, 10, 11, 15, 14, 13, 12, 16, 17, 18, 19, 23, 22, 21, 20, 24, 25, 26, 27]",3,"[7.54, 0.21, 4.1, 3.95, 1.66, 8.45, 4.09, 8.64, 6.75, 6.79, 4.58, 9.89, 5.39, 6.68, 8.81, 3.75, 8.16, 5.0, 6.54, 2.92, 7.04, 1.6, 9.86, 3.23, 3.16, 2.6, 5.29, 5.03]","[0.15, 0.28, 0.33, 0.24]",5.0,2.994,8,A1WL3NZ50YEOWP
1869,"[0, 1, 2, 3, 7, 6, 5, 4, 8, 9, 10, 11, 15, 14, 13, 12, 16, 17, 18, 19, 23, 22, 21, 20, 24, 25, 26, 27]",5,"[4.48, 4.96, 4.08, 7.14, 4.79, 6.95, 2.84, 0.37, 2.03, 7.56, 5.91, 3.17, 5.31, 5.26, 4.04, 3.2, 3.23, 5.06, 6.48, 3.65, 1.56, 7.3, 5.72, 6.94, 4.61, 0.41, 5.84, 4.19]","[0.02, 0.08, 0.86, 0.04]",5.0,2.994,9,A1WL3NZ50YEOWP
1870,[],1,"[0.12, 0.05, 0.1, 0.17, 0.02, 0.16, 0.11, 0.19, 0.13, 0.23, 0.03, 0.09, 0.02, 0.16, 0.14, 0.02, 0.19, 0.12, 0.15, 0.13, 0.2, 0.04, 0.12, 0.18, 0.11, 0.16, 0.18, 0.12]","[0.02, 0.01, 0.08, 0.89]",0.13,0.072,10,A1WL3NZ50YEOWP
1871,[],1,"[0.02, 0.08, 0.18, 0.02, 0.13, 0.21, 0.05, 0.07, 0.13, 0.14, 0.16, 0.09, 0.08, 0.2, 0.05, 0.19, 0.12, 0.12, 0.12, 0.15, 0.18, 0.22, 0.16, 0.18, 0.1, 0.08, 0.14, 0.11]","[0.06, 0.03, 0.9, 0.01]",0.13,0.072,11,A1WL3NZ50YEOWP
1872,[],1,"[0.08, 0.13, 0.11, 0.09, 0.13, 0.17, 0.06, 0.14, 0.12, 0.13, 0.15, 0.06, 0.15, 0.22, 0.12, 0.1, 0.2, 0.04, 0.22, 0.18, 0.11, 0.08, 0.07, 0.09, 0.15, 0.23, 0.18, 0.08]","[0.91, 0.03, 0.03, 0.03]",0.13,0.072,12,A1WL3NZ50YEOWP
1873,[],1,"[0.24, 0.21, 0.12, 0.15, 0.13, 0.19, 0.05, 0.06, 0.13, 0.15, 0.17, 0.17, 0.25, 0.09, 0.07, 0.17, 0.08, 0.03, 0.15, 0.13, 0.18, 0.15, 0.15, 0.19, 0.12, 0.16, 0.14, 0.23]","[0.87, 0.08, 0.01, 0.04]",0.13,0.072,13,A1WL3NZ50YEOWP
1874,[],1,"[0.23, 0.05, 0.18, 0.01, 0.12, 0.12, 0.15, 0.18, 0.15, 0.17, 0.08, 0.16, 0.19, 0.15, 0.07, 0.05, 0.17, 0.15, 0.12, 0.17, 0.07, 0.13, 0.19, 0.11, 0.08, 0.11, 0.21, 0.07]","[0.34, 0.23, 0.17, 0.26]",0.13,0.072,14,A1WL3NZ50YEOWP
1875,[],1,"[0.11, 0.13, 0.03, 0.17, 0.04, 0.13, 0.05, 0.06, 0.15, 0.05, 0.05, 0.14, 0.09, 0.08, 0.16, 0.03, 0.07, 0.08, 0.1, 0.15, 0.11, 0.11, 0.1, 0.18, 0.24, 0.18, 0.12, 0.09]","[0.38, 0.17, 0.24, 0.21]",0.13,0.072,15,A1WL3NZ50YEOWP
1876,[],1,"[0.15, 0.13, 0.17, 0.14, 0.02, 0.12, 0.15, 0.1, 0.09, 0.12, 0.12, 0.12, 0.08, 0.05, 0.13, 0.04, 0.08, 0.09, 0.21, 0.09, 0.23, 0.2, 0.12, 0.03, 0.12, 0.16, 0.18, 0.12]","[0.25, 0.27, 0.29, 0.19]",0.13,0.072,16,A1WL3NZ50YEOWP
1877,[],1,"[0.1, 0.2, 0.18, 0.2, 0.16, 0.2, 0.03, 0.1, 0.08, 0.1, 0.14, 0.11, 0.15, 0.02, 0.21, 0.21, 0.12, 0.11, 0.08, 0.04, 0.21, 0.11, 0.06, 0.1, 0.18, 0.12, 0.12, 0.11]","[0.32, 0.24, 0.13, 0.31]",0.13,0.072,17,A1WL3NZ50YEOWP
1878,[],1,"[0.23, 0.11, 0.08, 0.13, 0.19, 0.23, 0.16, 0.18, 0.13, 0.07, 0.2, 0.15, 0.04, 0.11, 0.03, 0.2, 0.17, 0.15, 0.12, 0.05, 0.01, 0.1, 0.11, 0.05, 0.05, 0.22, 0.21, 0.06]","[0.09, 0.02, 0.04, 0.85]",0.13,0.072,18,A1WL3NZ50YEOWP
